"Rank","Song","Artist","Year","Lyrics","Source"
5,"wherever you will go","the calling",2002," so lately been wondering who will be there to take my place when im gone youll need love to light the shadows on your face if a great wave shall fall and fall upon us all then between the sand and stone could you make it on your ownif i could then i would ill go wherever you will go way up high or down low ill go wherever you will goand maybe ill find out a way to make it back someday to watch you to guide you through the darkest of your days if a great wave shall fall and fall upon us all then i hope theres someone out there who can bring me back to youif i could then i would ill go wherever you will go way up high or down low ill go wherever you will gorun away with my heart run away with my hope run away with my lovei know now just quite how my life and love might still go on in your heart in your mind ill stay with you for all of timeif i could then i would ill go wherever you will go way up high or down low ill go wherever you will goif i could turn back time ill go wherever you will go if i could make you mine ill go wherever you will go ill go wherever you will go ",1
6,"a thousand miles","vanessa carlton",2002," making my way down town walking fast faces pass and im home boundstaring blankly ahead just making my way making a way through the crowdand i need you and i miss you and now i wonder if i could fall into the sky do you think time would pass me by cause you know id walk a thousand miles if i could just see you tonightits always times like these when i think of you and i wonder if you ever think of mecause everythings so wrong and i dont belong living in your precious memorycause i need you and i miss you and now i wonder if i could fall into the sky do you think time would pass me by oh cause you know id walk a thousand miles if i could just see you tonightand i i dont want to let you know i i drown in your memory i i dont want to let this go ii dontmaking my way down town walking fast faces pass and im home boundstaring blankly ahead making my way making a way through the crowdand i still need you and i still miss you and now i wonder if i could fall into the sky do you think time would pass us by cause you know id walk a thousand miles if i could just see you nowif i could fall into the sky do you think time would pass me by cause you know id walk a thousand miles if i could just see you if i could just hold you tonight ",1
7,"in the end","linkin park",2002," it starts with one thing i dont know why it doesnt even matter how hard you try keep that in mind i designed this rhyme to explain in due time all i know time is a valuable thing watch it fly by as the pendulum swings watch it count down to the end of the day the clock ticks life awayits so unreal didnt look out below watch the time go right out the window trying to hold on but you didnt even know i wasted it all just to watch you go i kept everything inside and even though i tried it all fell apart what it meant to me will eventually be a memory of a time when    meaning  byamandah   editor    youtuber the unusual suspect created one of the best videos weve seen in recent years clips from 183 movies singing linkin parks in the end seriously if    see all   i tried so hard and got so far but in the end it doesnt even matter i had to fall to lose it all but in the end it doesnt even matterone thing i dont know why it doesnt even matter how hard you try keep that in mind i designed this rhyme to remind myself of a time when i tried so hard in spite of the way you were mocking me acting like i was part of your property remembering all the times you fought with me im surprised it got so things arent the way they were before you wouldnt even recognize me anymore not that you knew me back then but it all comes back to me in the end i kept everything inside and even though i tried it all fell apart what it meant to me will eventually be a memory of a time wheni tried so hard and got so far but in the end it doesnt even matter i had to fall to lose it all but in the end it doesnt even matterive put my trust in you pushed as far as i can go for all this theres only one thing you should know ive put my trust in you pushed as far as i can go for all this theres only one thing you should knowi tried so hard and got so far but in the end it doesnt even matter i had to fall to lose it all but in the end it doesnt even matter ",1
8,"whats luv","fat joe featuring ashanti",2002," put the fuckin mic on mic is on joe crack the don uh yeah yeah yall irv gottiwhats loveashanti terror terror squad it should be about us be about trustwhats love got to do got to do with it babe whats love its about us its about us its about trust babe be about trust whats love got to do got to do with it babe whats love it should be about us it should be about us it should be about trust babe be about trustslow down baby let you know from the gate i dont go down lady i wanna chick with thick hips that licks her lips she can be the office type or like to strip girl you get me aroused how you look in my eye but you talk too much man your ruinin my high dont wanna lose the feelin cause the roof is chillin its on fire and you lookin good for the gettin im rida whether in a hoodie or a linen im a provider you should see the jewelery on my women and im livin it up the squad stay feelin the truck with chicks thats willin to triz with us uh you say you got a man and youre in love but whats love gotta do with a little menage after the party just me and you could just slide for a few and she could come toowhats love got to do got to do with it babe whats love its about us its about us its about trust babe be about trust whats love got to do got to do with it babe whats love it should be about us it should be about us it should be about trust babe be about trustmami i know you got issues you got a man but you need to understand that you got something with you ass is fat frame is little tattoo on your chest with his name in the middle uh im not a hater i just crush a lot and the way you shake your booty i dont want you to stop you need to come a little closer closer and let me put you under my arm like a don is supposed to please believe you leave with me wed be freakin all night like we was on e you need to trust the god and jump in the car for a little hard 8 at the taj mahalwhats love got to do got to do with it babe whats love its about us its about us its about trust babe be about trust whats love got to do got to do with it babe whats love it should be about us it should be about us it should be about trust babe be about trustyo i stroll in the club with my hat down michael jack style high steppin who the mack now not my fault that they love the kid might be the chain or the whip i dont know what it is we just party and bullshit come on mommy put your body in motion you gotta nigga open you came here with the heart to cheat so you need to sing the song with me all my ladies come onwhen i look in your eyes theres no stopin me i want the don joey crack on top of me uhhuh dont want your stacks yeah just break my back uh gonna cut you no slack whoo cause im on it like that uh come on come on yeah yeah yall and put it on me yeah yeah yall on me im put it on ya girlwhats love got to do got to do with it babe whats love its about us its about us its about trust babe be about trust whats love got to do got to do with it babe whats love it should be about us it should be about us it should be about trust babe be about trustwhats love got to do got to do with it babe whats love its about us its about us its about trust babe be about trust whats love got to do got to do with it babe whats love it should be about us it should be about us it should be about trust babe be about trust ",1
9,"u got it bad","usher",2002," oh no no no no nowhen you feel it in your body you found somebody who makes you change your ways like hanging with your crew said you act like youre ready but you dont really know and everything in your past you wanna let it goive been there done it fucked around after all that this is what i found nobody wants to be alone if youre touched by the words in this song then babyu got u got it bad when youre on the phone hang up and you call right back u got u got it bad if you miss a day without your friend your whole lifes off track you know you got it bad when youre stuck in the house you dont wanna have fun its all you think about u got it bad when youre out with someone but you keep on thinkin bout somebody else u got it badwhen you say that you love em and you really know everything that used to matter dont matter no more like my money all my cars you can have it all flowers cards and candy i do it just cause im said im fortunate to have you girl i want you to know i really adore you all my people who know whats going on look at your mate help me sing my song tell her im your man youre my girl im gonna tell it to the whole wide world ladies say im your girl youre my man promise to love you the best i cansee ive been there done it fucked around after all that this is what i found everyone of yall are just like me its too bad that you cant see that you got it bad heyu got u got it bad when youre on the phone hang up and you call right back u got u got it bad if you miss a day without your friend your whole lifes off track you know you got it bad when youre stuck in the house you dont wanna have fun its all you think about u got it bad when youre out with someone but you keep on thinkin bout somebody else u got it badu got u got it bad when youre on the phone hang up and you call right back u got u got it bad if you miss a day without your friend your whole lifes off track you know you got it bad when youre stuck in the house you dont wanna have fun its all you think about u got it bad when youre out with someone but you keep on thinkin bout somebody else u got it bad ",1
10,"blurry","puddle of mudd",2002," everythings so blurry and everyones so fake and everybodys empty and everything is so messed up preoccupied without you i cannot live at all my whole world surrounds you i stumble then i crawlyou could be my someone you could be my scene you know that ill protect you from all of the obscene i wonder what youre doing imagine where you are theres oceans in between us but thats not very farcan you take it all away can you take it all away well ya shoved it in my face this pain you gave to me can you take it all away can you take it all away well ya shoved it in my faceeveryone is changing theres none left thats real to make up your own ending and let me know just how you feel cause i am lost without you i cannot live at all my whole world surrounds you i stumble then i crawlyou could be my someone you could be my scene you know that i will save you from all of the unclean i wonder what youre doing i wonder where you are theres oceans in between us but thats not very farcan you take it all away can you take it all away well ya shoved it in my face this pain you gave to me can you take it all away can you take it all away well ya shoved it in my face this pain you gave to menobody told me what you thought nobody told me what to say everyone showed you where to turn told you when to runaway nobody told you where to hide nobody told you what to say everyone showed you where to turn showed you when to runawaycan you take it all away can you take it all away well ya shoved it in my face this pain you gave to me can you take it all away can you take it all away well ya shoved it in my face this pain you gave to methis pain you gave to meyou take it all you take it all away this pain you gave to me you take it all away this pain you gave to me take it all away this pain you gave to me ",1
11,"complicated","avril lavigne",2002," uh huh lifes like this uh huh uh huh thats the way it is cause lifes like this uh huh uh huh thats the way it ischill out what you yellin for lay back its all been done before and if you could only let it be you will see i like you the way you are when were drivin in your car and youre talking to me one on one but youve becomesomebody else round everyone else youre watching your back like you cant relax youre tryin to be cool you look like a fool to me tell mewhy do you have to go and make things so complicated i see the way youre acting like youre somebody else gets me frustrated and lifes like this you you fall and you crawl and you break and you take what you get and you turn it into honesty you promised me im never gonna find you fake it no no noyou come over unannounced dressed up like youre somethin else where you are aint where its at you see youre making me laugh out when you strike your pose take off all your preppy clothes you know youre not fooling anyone when youve becomesomebody else round everyone else youre watchin your back like you cant relax youre tryin to be cool you look like a fool to me tell mewhy do you have to go and make things so complicated i see the way youre acting like youre somebody else gets me frustrated and lifes like this you you fall and you crawl and you break and you take what you get and you turn it into honesty you promised me im never gonna find you fake it no no nono no no no no no no no no no no nonochill out what you yellin for lay back its all been done before and if you could only let it be you will seesomebody else round everyone else youre watching your back like you cant relax youre trying to be cool you look like a fool to me tell mewhy do you have to go and make things so complicated i see the way youre acting like youre somebody else gets me frustrated and lifes like this you you fall and you crawl and you break and you take what you get and you turn it into honesty you promised me im never gonna find you fake it no nowhy do you have to go and make things so complicated yeah yeah i see the way youre acting like youre somebody else gets me frustrated and lifes like this you you fall and you crawl and you break and you take what you get and you turn it into honesty you promised me im never gonna find you fake it no no no ",1
12,"always on time","ja rule featuring ashanti",2002," always there when you call buckshots hah always on time gave you my baby be mine always there when you call always on time gave you my babybaby im not always there when you call but im always on time and i gave you my all now baby be mine im not always there when you call but im always on time and i gave you my all now baby be minecome on and get a piece of this latenight lover you know the one that swing dick like no other shit i know i got a lot of things i need to explain but baby you know the name and love is about pain so stop the complaints and drop the order restraints our sex lifes a game so back me down in the paint cause i cant wait no more cause its about a quarterpast three and shortys eyein me i got the bentley valeted and im just outside of jersey past the palisades and i love to see that ass in boots and shades sprawled out on the bed while im yankin your braids thug style you never thought id make you smile while im smackin your ass and fuckin you all wild but we share somethin so rare but who cares you carebaby im not always there when you call but im always on time and i gave you my all now baby be mine im not always there when you call but im always on time and i gave you my all now baby be minegirl get a grip come on pull it together its only a sun shower we been through worse weather like the stormy nights you wrote a dear ja letter and took my benz and keyed and cut the leather bitch you know better we live mob money over bitches murder inc i got two or three hoes for every v and i keep em drugged up off that ecstasy im a playground legend like kirkland peewee name a nigga in the league got more game than me i play hard theres so many women i fathered meet em with scars and send em home hot and bothered truth or dare this life aint apparently fair and a love with no glare is a crystal stare but we share somethin so rare but who cares you carebaby im not always there when you call but im always on time and i gave you my all now baby be mine im not always there when you call but im always on time and i gave you my all now baby be mineoh im feelin like ya livin a double life cause you dont be comin home sometimes baby but youre always on time checkin for one time you and i got a special bond together we go back like bombers boo in the coldest weather and when i play you play the same way you freak me baby i fuck you crazy then im gone baby dont really want me to get up and leave off that easy shell be wakin up wet for sheezy remind these bitches to mind they business believe me this pimp game is very religious and im built like the don bishop gon keep this moneygreen benz and my hoes as my witness the life we share is a thug affair but who cares you carebaby im not always there when you call but im always on time and i gave you my all now baby be mine im not always there when you call but im always on time and i gave you my all now baby be minealways there when you call always on time gave you my baby be mine always there when you call always on time gave you my baby be minehere at wiz we play nothing but the hits nothing but the hits nothing but the muthafuckin hits ",1
13,"aint it funny","jennifer lopez featuring ja rule",2002," murda inc ha ha it must be the ass that got me like damn if it get any fatter man the rule gonna have to get at her and our situation wont matter i come to make you smile in the freakiest mannersj to tha l o hello no im not be harmin yalls wall im the rule in the shot call off the wall like mj in his early days its the inc and lopez nowaint that funny its been a while since you came around now ya wanna see whats goin down tryin to tell me how you want my time tryin to tell me how im on your mind on your mindsee it never had to be this way you shouldve never played the games you played now im seein that youre kinda lame knowin how the situation changedaint that funny aint it funny baby that you want me when you had me love is crazy now i can smile and sayaint that funny aint it funny baby that you want me when you had me love is crazy im glad i can smile and say aint that funnyi remember how you walked away even when i tried to call your name see at first i didnt understand now youre lookin like a lonely man lonely mani remember how you did me wrong and now youre hurtin cause my love is gone everybody gets a chance to burn you can take it as a lesson learnedaint that funny aint it funny baby that you want me when you had me love is crazy now i can smile and sayaint that funny aint it funny baby that you want me when you had me love is crazy im glad i can smile and say aint that funnyc a double d hi double dose ma fly by red line touch the roast side oh i never been a sucker for choke cha unverified spit the ism hit em get rid of emand you know tah get it gully and aint that funny how they want me see me workin wit money but caddy aint a dummy what these brodies want from me cause all i got is g jlo and murda i n ci really wish you wouldnt send me gifts tryin to make me sit and reminisce tryin to blind me with your blingin bling thought i told you love dont cost a thing cost a thinghope you realize that now im through and i dont ever wanna hear from you i had enough of bein there for you now im laughin why you play the foolaint that funny aint it funny baby that you want me when you had me love is crazy now i can smile and sayaint that funny aint it funny baby that you want me when you had me love is crazy im glad i can smile and say aint that funnybaby is that your girlfriend i got my boyfriend maybe we can be friends na na na na nababy i got my boyfriend is that your girlfriend but maybe we can be friends na na na na na ",1
14,"the middle","jimmy eat world",2002," hey dont write yourself off yet its only in your head you feel left out or looked down on just try your best try everything you can and dont you worry what they tell themselves when youre awayit just takes some time little girl youre in the middle of the ride everything everything will be just fine everything everything will be all righthey you know theyre all the same you know youre doing better on your own so dont buy in live right now just be yourself it doesnt matter if thats good enough for someone elseit just takes some time little girl youre in the middle of the ride everything everything will be just fine everything everything will be all rightit just takes some time little girl youre in the middle of the ride everything everything will be just fine everything everything will be all righthey dont write yourself off yet its only in your head you feel left out or looked down on just do your best do everything you can dont you worry what their bitter hearts are going to sayit just takes some time little girl youre in the middle of the ride everything everything will be just fine everything everything will be all rightit just takes some time little girl youre in the middle of the ride everything everything will be just fine everything everything will be all right ",1
15,"i need a girl part one","p diddy featuring usher and loon",2002," yeah cmon i need a i want ai need a girl to ride ride ride i need a girl to make ma wife i need a girl whos mine oh mine i need a girl in ma lifeyo im internationally known on the microphone i got it all but i really need a wife at home i dont really like the zone never spend the night alone i got a few you would like to bonebut chicks dont romance me dont tickle my fancy only tiffany nancy thats not what my plans be i need a girl that could stand me raise me a family go to trips at the lancy trip to the grammyscause most of these girls be confusin me i dont know if they really love me or they usin me maybe its the money or maybe you aint used to me cause you was depressed and now you abusin methats why i need me a girl to be true to me know bout the game and know how to do to me without a girl on my side shit i ruin me forget the world girl its just you and menow lets ridei need a girl to ride ride ride i need a girl to make ma wife i need a girl whos mine oh mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to be ma wife nobody else shes all mine i need a girl in ma lifeyo now i have had a lot of women in my lifetime but see its not a lot of women that got the right mind i done had pretty chicks with all the right features and hood rat chicks that only rock sneakerscellphones and beepers and know how to treat ya you break her heart shell walk out and leave ya i find a girl ima keep her cause now im gettin money and the game gettin deeperi want some real shit i need somebody i can chill with i need somebody i can build with i need somebody i can hold tightwith the time and no full limits no right anytime we together feel so right you the girl i been lookin for my whole life god bless me im glad i got the insight because of of you girl now i understand lifei need a girli need a girl to ride ride ride i need a girl to make ma wife i need a girl whos mine oh mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to be ma wife nobody else cause shes all mine i need a girl in ma lifei had a girl that wouldve died for me didnt preciate her so i made her cry for me every night she had tears in her eyes for me caught a case shorty took the whole ride for meat first we were friends then became lovers you was more than my girl we was like brothers all night we would play fight under covers now you gone cant love you like i really wannabut every time i think about your pretty smile and how we used to drive the whole city wild damn i wish you wouldve had my child a pretty little girl wit diddys smilethat shit is why all dem days that i reminisce about the way i use to kiss dem pretty lips but as long as you have me on ya telly list i love you girl and youre the one that i will always miss i love you yeahi need a girl to ride ride ride i need a girl to make ma wife i need a girl whos mine oh mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to be ma wife nobody else cause shes all mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to make ma wife i need a girl whos mine oh mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to be ma wife nobody else cause shes all mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to make ma wife i need a girl whos mine oh mine i need a girl in ma lifei need a girl to ride ride ride i need a girl to be ma wife nobody else cause shes all mine i need a girl in ma life ",1
16,"u dont have to call","usher",2002," yo after tonight dont leave your girl around me true playa fo real ask my nigga pharrell uhcmon thats how its going down you smell it yeah you smell ityeah uh dont leave your girl around me true playa fo real ask my nigga pharrell uh let em knowsituations will arise in our lives but u gotta to be smart about it celebrations with the guys i sacrificed cause i knew u could not sleep without it meanwhile i i i loved u u were my girl u see i i thought the world of u but youre still steady leavin babyu dont have to call its okay girl cause imma be alright tonightu dont have to call its okay girl cause imma be alright tonightaw girl your face is sayin why tears in eyes shouldve been more smart about it shouldve cherished me listenin to friends now its the end then again no story can end without it damn right i loved u you were my girl u see i i thought the world of u but youre still steady leavin baby yeah yeahu dont have to call its okay girl cause imma be alright tonightu dont have to call its okay girl cause imma be alright tonightgonna boogie tonight cause im honestly too young of a guy to stay home waitin for love so tonight im gonna do what a single man does and thats party oh yeah oh nou dont have to call you dont care to call its okay girl its okay girl cause im a be alright tonight im a be alrightu dont have to call u aint have to call its okay girl im okay girl cause im a be alright tonight tonight im goin out with my niggasu dont have to call its okay girl im alright girl cause im a be alright tonight im alrightgonna boogie tonight cause im honestly too young of a guy to stay home waitin for love so tonight im gonna do what a single man doesu dont have to call and thats party its okay girl cause im a be alright tonightu dont have to call its okay girl its okay imma be alright cause im a be alright tonightu dont have to call its okay girl its okay girl cause im a be alright tonight sick and tired of being at home imma have me some funu dont have to call hey hey yeah its okay girl its okay its okay its okay its alright cause im a be alright tonight im not waiting at home for you bye bye ",1
17,"family affair","mary j blige",2002," lets get it crunk we gon have fun up on up in this dancerie we got ya open now ya floatin so you gots to dance for me dont need no hateration holleration in this dancerie lets get it percolatin while youre waiting so just dance for mecome on everybody get on up cause you know we gots to get it crunk mary j is in the spot tonight as imma make it feel alright make it feel alright come on baby just party with me let loose and set your body free leave your situations at the door so when you step inside jump on the floorlets get it crunk we gon have fun up on up in this dancerie we got ya open now ya floatin so you gots to dance for me dont need no hateration holleration in this dancerie lets get it percolatin while youre waiting so just dance for meits only gonna be about a matter of time before you get loose and start loose your mind cop you a drink go head and rock your ice cause we celebrating no more drama in our life with a great track pumpin everybodys jumpin goin ahead and twist your back and get your body bumpin i told you leave your situations at the door so grab somebody and get your ass on the dance floorlets get it crunk we gon have fun up on up in this dancerie we got ya open now ya floatin so you gots to dance for me dont need no hateration holleration in this dancerie lets get it percolatin while youre waiting so just dance for mewe dont need dont need no haters just try to love one another we just want whyall have a good time no more drama in your life work real hard to make a dime if you got beef your problem not mine leave all that bs outside were gonna celebrate all night lets have fun tonight no fights turn the great track way making you dance all night and i got some real heat for ya this time doesnt matter if youre white or black lets get crunk cause marys backlets get it crunk we gon have fun up on up in this dancerie we got ya open now ya floatin so you gots to dance for me dont need no hateration holleration in this dancerie lets get it percolatin while youre waiting so just dance for me ",1
38,"good time","owl city and carly rae jepsen",2012," hmmmm woahohohoh its always a good time woahohohoh its always a good timewoke up on the right side of the bed whats up with this prince song inside my head hands up if youre down to get down tonight hmmmm cuz its always a good timeslept in all my clothes like i didnt care hopped into a cab take me anywhere im in if youre down to get down tonight cuz its always a good timegood morning and goodnight i wake up at twilight its gonna be alright we dont even have to try its always a good timewoahohohoh woahohohoh woahohohoh its always a good time woahohohoh woahohohoh we dont even have to try its always a good timefreaked out dropped my phone in the pool again checked out of my room hit the atm lets hang out if youre down to get down tonight cuz its always a good timegood morning and good night i wake up at twilight its gonna be alright we dont even have to try its always a good timewoahohohoh woahohohoh woahohohoh its always a good time woahohohoh woahohohoh we dont even have to try its always a good timewoahohohoh woahohohoh woahohohoh its always a good time woahohohoh woahohohoh we dont even have to try its always a good timedoesnt matter when its always a good time then doesnt matter where its always a good time theredoesnt matter when its always a good time thenits always a good time woahohohoh woahohohoh woahohohoh its always a good time woahohohoh woahohohoh we dont even have to try its always a good timewoahohohoh woahohohoh woahohohoh its always a good time woahohohoh woahohohoh we dont even have to try its always a good time ",1
39,"give your heart a break","demi lovato",2012," the day i first met you you told me youd never fall in love but now that i get you i know fear is what it really wasnow here we are so close yet so far havent i passed the test when will you realize baby im not like the restdont wanna break your heart wanna give your heart a break i know youre scared its wrong like you might make a mistake theres just one life to live and theres no time to waste to waste so let me give your heart a break let me give your heart a break let me give your heart a break oh yeah yeahon sunday you went home alone there were tears in your eyes i called your cell phone my love but you did not replythe world is ours if we want it we can take it if you just take my hand theres no turning back now baby try to understanddont wanna break your heart wanna give your heart a break i know youre scared its wrong like you might make a mistake theres just one life to live and theres no time to waste to waste so let me give your heart a break your heart a break let me give your heart a break your heart a break theres just so much you can take give your heart a break let me give your heart a break your heart a break oh yeah yeahwhen your lips are on my lips then our hearts beat as one but you slip out of my fingertips every time you run whoaohwhoaohohdont wanna break your heart wanna give your heart a break i know youre scared its wrong like you might make a mistake theres just one life to live and theres no time to waste to waste so let me give your heart a breakcause youve been hurt before i can see it in your eyes you try to smile it away some things you cant disguise dont wanna break your heart baby i can ease the ache the ache so let me give your heart a break your heart a break let me give your heart a break your heart a break theres just so much you can take your heart a break let me give your heart a break your heart a break oh yeah yeahthe day i first met you you told me youd never fall in love ",1
40,"niggas in paris","jayz and kanye west",2012," were going to skate to one song and one song only ball so hard muhfuckas wanna fine meso i hard muhfuckas wanna fine me but first niggas gotta find me whats fifty grand to a muhfucka like me can you please remind me ball so hard this shit crazy yall dont know that dont shit phase me the nets could go 082 and i look at you like this shit gravy ball so hard this shit weird we aint even pose to be here ball so hard since we here its only right that we be fair psycho im liable to be go michael take your pick jackson tyson jordan game 6 ball so hard got a broke clock rolleys that dont tick tok audemars thats losing time hidden behind all these big rocks ball so hard im shocked too im supposed to be locked up too you escaped what ive escaped youd be in paris getting fucked up too ball so hard lets get faded le meurice for like six days gold bottles scold models spillin eights on my sick js ball so hard bitch behave just might let you meet ye chi towns d rose im movin the nets to bkball so hard muhfuckas wanna fine me that shit cra that shit cra that shit cra ball so hard muhfuckas wanna fine me that shit cra that shit cra that shit crashe said ye can we get married at the mall i said look you need to crawl fore you ball come and meet me in the bathroom stall and show me why you deserve to have it all ball so hard that shit cra that shit cra aint it jay ball so hard what she order what she order fish fillet ball so hard your whip so cold whip so cold this old thing ball so hard act like youll ever be around motherfuckas like this again bougie girl grab her hand fuck that bitch she dont wanna dance excuse my french but im in france im just sayin prince williams aint do it right if you ask me cause if i was him i would have married kate and ashley whats gucci my nigga whats louie my killa whats drugs my deala whats that jacket margiela doctors say im the illest cause im suffering from realness got my niggas in paris and they going gorillas huhi dont even know what that means no one knows what it means but its provocative no its not it gets the people goingball so hard muhfuckas wanna fine me ball so hard muhfuckas wanna fine meyou are now watching the throne dont let me get in my zone dont let me get in my zone dont let me get in my zone these other niggaas is lyin actin like the summer aint minei got that hot bitch in my home you know how many hot bitches i own dont let me in my zone dont let me in my zone dont let me in my zone dont let me in my zone the stars is in the building they hands is to the ceiling i know im bout to kill it how you know i got that feeling you are now watching the throne dont let me into my zone dont let me into my zone im definitely in my zone zone zone zone zone zone zone zone zone ",1
41,"the one that got away","katy perry",2012," summer after high school when we first met we made out in your mustang to radiohead and on my 18th birthday we got matching tattoos used to steal your parents liquor and climb to the roof talk about our future like we had a clue never planned that one day id be losing youin another life i would be your girl we keep all our promises be us against the world and in other life i would make you stay so i dont have to say you were the one that got away the one that got awayi was june and you were my johnny cash never one without the other we made a pact sometimes when i miss you i put those records on whoa someone said you had your tattoo removed saw you downtown singing the blues its time to face the music im no longer your musein another life i would be your girl we keep all our promises be us against the world and in another life i would make you stay so i dont have to say you were the one that got away the one that got awaythe ooooone the ooooone the ooooone the one that got awayall this money cant buy me a time machine nooooo cant replace you with a million rings nooooo i shouldve told you what you meant to me whoa cause now i pay the pricein another life i would be your girl we keep all our promises be us against the world and in another life i would make you stay so i dont have to say you were the one that got away the one that got awaythe ooooone the ooooone the oooooneand in another life i would make you stay so i dont have to say you were the one that got away the one that got away ",1
42,"feel so close","calvin harris",2012," i feel so close to you right now its a force field i wear my heart upon my sleeve like a big deal your love pours down on me surround me like a waterfall and theres no stopping us right now i feel so close to you right nowi feel so close to you right now its a force field i wear my heart upon my sleeve like a big deal your love pours down on me surround me like a waterfall and theres no stopping us right now i feel so close to you right nowand theres no stopping us right now and theres no stopping us right now and theres no stopping us right now i feel so close to you right now ",1
43,"someone like you","adele",2012," i heard that youre settled down that you found a girl and youre married now i heard that your dreams came true guess she gave you things i didnt give to youold friend why are you so shy aint like you to hold back or hide from the lighti hate to turn up out of the blue uninvited but i couldnt stay away i couldnt fight it i had hoped youd see my face and that youd be reminded that for me it isnt over    meaning  byjamesg   editor    the songs cowriter dan wilson talked about writing the track with adele in an exclusive metrolyrics video interview    see all   never mind ill find someone like you i wish nothing but the best for you two dont forget me i beg i remember you said sometimes it lasts in love but sometimes it hurts instead sometimes it lasts in love but sometimes it hurts insteadyou know how the time flies only yesterday was the time of our lives we were born and raised in a summer haze bound by the surprise of our glory daysi hate to turn up out of the blue uninvited but i couldnt stay away i couldnt fight it i had hoped youd see my face and that youd be reminded that for me it isnt overnever mind ill find someone like you i wish nothing but the best for you two dont forget me i beg i remember you said sometimes it lasts in love but sometimes it hurts instead yeahnothing compares no worries or cares regrets and mistakes theyre memories made who would have known how bittersweet this would tastenever mind ill find someone like you i wish nothing but the best for you dont forget me i beg i remember you said sometimes it lasts in love but sometimes it hurts insteadnever mind ill find someone like you i wish nothing but the best for you two dont forget me i beg i remember you said sometimes it lasts in love but sometimes it hurts instead sometimes it lasts in love but sometimes it hurts instead ",1
44,"scream","usher",2012," ursher baby yeah we did it again and this time ima make you screamusher yeah mani see you over there so hypnotic thinking bout what i do to that body i get you like ooh baby baby ooh baby baby ahooh baby baby ooh baby baby got no drink in my hand but im wasted getting drunk of the thought of you naked i get you like ooh baby baby ooh baby baby ahooh baby baby ooh baby babyand i aint trying to fight it to fight it but youre so magnetic magnetic got one life just live it just live it now relax and get on your backif you wanna scream yeah let me know and ill take you there get you going like ahooh baby baby ooh baby baby ahooh baby baby ooh baby if you wanna turn right hope youre ready to go all night get you going like ahooh baby baby ooh baby baby ahooh baby baby ooh baby if you wanna screamyeah come onkill the lights shut em off youre electric devil eyes telling me come and get it i have you like ooh baby baby ooh baby baby ahooh baby baby ooh baby baby girl tonight youre the prey im the hunter take you here take you there take you wonder imagine me whispering in your ear then i wanna take off your clothes and put something on yaand i aint trying to fight it to fight it but youre so magnetic magnetic got one life just live it just live it now relax and get on your backif you wanna scream yeah let me know and ill take you there get you going like ahooh baby baby ooh baby baby ahooh baby baby ooh baby if you wanna turn right hope youre ready to go all night get you going like ahooh baby baby ooh baby baby ahooh baby baby ooh baby if you wanna screamout louder scream louder louder louder louder hey tonight i scream im on needif you wanna scream yeah let me know and ill take you there get you going like ahooh baby baby ooh baby baby ahooh baby baby ooh baby if you wanna turn right hope youre ready to go all night get you going like ahooh baby baby ooh baby baby ahooh baby baby ooh baby if you wanna scream ",1
