"Rank","Song","Artist","Year","Lyrics","Source"
6,"how will i know","whitney houston",1986," theres a boy i know hes the one i dream of looks into my eyes takes me to the clouds above mm mm oh i lose control cant seem to get enough uh huh when i wake from dreaming tell me is it really love ooohow will i know dont trust your feelings how will i know how will i know love can be deceiving how will i know how will i know if he really loves mei say a prayer with every heart beat i fall in love whenever we meet im asking you what you know about these things how will i know if hes thinking of me i try to phone but im too shy cant speak falling in love is so bitter sweet this love is strong why do i feel weakoh wake me im shaking wish i had you near me now uh huh said theres no mistaking what i feel is really love ooo tell mehow will i know dont trust your feelings how will i know how will i know love can be deceiving how will i knowhow will i know if he really loves me i say a prayer with every heart beat i fall in love whenever we meet im asking you what you know about these things how will i know if hes thinking of me i try to phone but im too shy cant speak falling in love is so bitter sweet this love is strong why do i feel weakif he loves me if he loves me not if he loves me ooo if he loves me not if he loves me if he loves me nothow will i know how will i know how will i know hey how will i know how will i knowhow will i know if he really loves me i say a prayer with every heart beat i fall in love whenever we meet im asking you cause you know about these things how will i know if hes thinking of me i try to phone but im too shy cant speak falling in love is so bitter sweet this love is strong why do i feel weakhow will i know how will i know how will i know how will i know ooo how will i know how will i know hey how will i know how will i know ",1
7,"party all the time","eddie murphy",1986," girl i cant understand it why you want to hurt me after all the things ive done for you i buy you champagne and roses and diamonds on your finger  diamonds on your finger  still you hang out all night what am i to domy girl wants to party all the timeparty all the time party all the time my girl wants to party all the time party all the timeshe parties all the time  party all the timeshe likes to party all the time  party all the timeparty all the time  she likes to party all the timeparty all the timegirl ive seen you in clubs just hanging out and dancing you give your number to every man you see you never come home at night because youre out romancing i wish you bring some of your love home to mebut my girl wants to party all the time    my girl wants to party all the time   party party party she likes to party all the time she likes to party all the time  she lets her hair down she lets her body down she lets her body she lets her body down party all the time  do you wanna get any party yeah party all the time  party all the time ",1
8,"burning heart","survivor",1986," two worlds collide rival nations its a primitive clash venting years of frustrations bravely we hope against all hope there is so much at stake seems our freedoms up against the ropes does the crowd understand is it east versus west or man against man can any nation stand alonein the burning heart just about to burst theres a quest for answers an unquenchable thirst in the darkest night rising like a spire in the burning heart the unmistakable firein the burning heartin the warrious code theres no surrender though his body says stop his spirit cries never deep in our soul a quiet ember know its you against you its the paradox that drives us on its a battle of wills in the heat of attack its the passion that kills the victory is yours alonein the burning heart just about to burst theres a quest for answers an unquenchable thirst in the darkest night rising like a spire in the burning heart the unmistakable firein the burning heart just about to burst theres a quest for answers an unquenchable thirst in the darkest night rising like a spire in the burning heart the unmistakable firein the burning heart just about to burst theres a quest for answers an unquenchable thirst in the darkest night rising like a spire in the burning heart the unmistakable firein the burning heart ",1
9,"kyrie","mr mister",1986," kyrie eleison kyrie eleison kyriethe wind blows hard against this mountain side across the sea into my soul it reaches into where i cannot hide setting my feet upon the roadmy heart is old it holds my memories my body burns a gemlike flame somewhere between the soul and soft machine is where i find myself againkyrie eleison down the road that i must travel kyrie eleison through the darkness of the night kyrie eleison where im going will you follow kyrie eleison on a highway in the lightwhen i was young i thought of growing old of what my life would mean to me would i have followed down my chosen road or only wished what i could bekyrie eleison down the road that i must travel kyrie eleison through the darkness of the night kyrie eleison where im going will you follow kyrie eleison on a highway in the light  ",1
10,"addicted to love","robert palmer",1986," your lights are on but youre not home your mind is not your own your heart sweats your body shakes another kiss is what it takesyou cant sleep you cant eat theres no doubt youre in deep your throat is tight you cant breathe another kiss is all you needwhoa you like to think that youre immune to the stuff oh yeah its closer to the truth to say you cant get enough you know youre gonna have to face it youre addicted to loveyou see the signs but you cant read youre running at a different speed your heart beats in double time another kiss and youll be mine a one track mindyou cant be saved oblivion is all you crave if theres some left for you you dont mind if you dowhoa you like to think that youre immune to the stuff oh yeah its closer to the truth to say you cant get enough you know youre gonna have to face it youre addicted to lovemight as well face it youre addicted to love might as well face it youre addicted to love might as well face it youre addicted to love might as well face it youre addicted to love might as well face it youre addicted to loveyour lights are on but youre not home your will is not your own youre heart sweats and teeth grind another kiss and youll be minewhoa you like to think that youre immune to the stuff oh yeah its closer to the truth to say you cant get enough you know youre gonna have to face it youre addicted to lovemight as well face it youre addicted to love might as well face it youre addicted to love might as well face it youre addicted to love might as well face it youre addicted to love might as well face it youre addicted to love ",1
11,"greatest love of all","whitney houston",1986," i believe the children are our are future teach them well and let them lead the way show them all the beauty they possess inside give them a sense of pride to make it easier let the childrens laughter remind us how we used to be everybody searching for a hero people need someone to look up to i never found anyone who fulfill my needs a lonely place to be so i learned to depend on mei decided long ago never to walk in anyones shadows if i fail if i succeed at least ill live as i believe no matter what they take from me they cant take away my dignity because the greatest love of all is happening to me i found the greatest love of all inside of me the greatest love of all is easy to achieve learning to love yourself it is the greatest love of alli believe the children are our future teach them well and let them lead the way show them all the beauty they possess inside give them a sense of pride to make it easier let the childrens laughter remind us how we used to bei decided long ago never to walk in anyones shadows if i fail if i succeed at least ill live as i believe no matter what they take from me they cant take away my dignity because the greatest love of all is happening to me i found the greatest love of all inside of me the greatest love of all is easy to achieve learning to love yourself it is the greatest love of all ",1
12,"secret lovers","atlantic starr",1986," here we are the two of us together taking this crazy chance to be all alone we both know that we should not be together cause if they found out it could mess up both our happy homesi hate to think about us all meeting up together cause soon as i looked at you it would show on my face yeah then theyll know that weve been loving each other we can never no no no no we cant leave a tracesittin at home i do nothing all day but think about you and hope that youre okay hoping youll call before anyone gets home ill wait anxiously alone by the phonehow could something so wrong be so right i wish we didnt have to keep our love out of sight yeah living two lives just aint easy at all but we gotta hang on and after fallsecret lovers yeah thats what we are trying so hard to hide the way we feel cause we both belong to someone else but we cant let it go cause what we feel is oh so real so real so realyou and me are we fair is this cruel or do we care can they tell thats in our minds maybe theyve had secret love all of the timein the middle of makin love we notice the time we both get nervous cause its way after nine even though we hate it we know its time that we go we gotta be careful so that no one will knowsecret lovers yeah thats what we are we shouldnt be together but we cant let it go cause what we feel is oh so real so real so real so real so real ",1
13,"friends and lovers","gloria loring and carl anderson",1986,"what would you say if i told you ive always wanted to hold you i dont know what were afraid of nothing would change if we made love so ill be your friend and ill be your lover cause i know in our hearts we agree we dont have to be one or the other oh no we could be both to each other and yes its a chance that were taking somebodys heart may be breaking but we cant stop whats inside us our love for each other will guide us so ill be your friend and ill be your lover cause i know in our hearts we agree we dont have to be one or the other ive been through you and youve been through me and sometimes a friend is the hardest to see but we always know when its laid on the line nobody else is as easy to find so ill be your friend and ill be your lover cause ill be your friend and ill be your lover cause i know in our hearts we agree we dont have to be one or the other oh no we could be both to each other",3
14,"glory of love","peter cetera",1986," tonight its very clear as were both lying here theres so many things i want to say i will always love you i would never leave you alonesometimes i just forget say things i might regret it breaks my heart to see you crying i dont wanna lose you i could never make it alonei am a man who will fight for your honor ill be the hero youre dreaming of well live forever knowing together that we did it all for the glory of loveyou keep me standing tall you help me through it all im always strong when youre beside me i have always needed you i could never make it alonei am a man who will fight for your honor ill be the hero youve been dreaming of well live forever knowing together that we did it all for the glory of lovejust like a knight in shining armor from a long time ago just in time i will save the day take you to my castle far awayi am a man who will fight for your honor ill be the hero that youre dreaming of were gonna live forever knowing together that we did it all for the glory of lovewell live forever knowing together that we did it all for the glory of lovewe did it all for love we did it all for love we did it all for love we did it all for love ",1
15,"west end girls","pet shop boys",1986," foreversometimes youre better off dead theres gun in your hand and its pointing at your head you think youre mad too unstable kicking in chairs and knocking down tablesin a restaurant in a west end town call the police theres a madman around running down underground to a dive bar in a west end townin a west end town a dead end world the east end boys and west end girls in a west end town a dead end world the east end boys and west end girls the west end girlstoo many shadows is whispering voices faces on posters too many choices if when or why what how much have you got have you got it do you get it if so how often which do you choose a hard or soft option how much do you needin a west end town a dead end world the east end boys and west end girls in a west end town a dead end world the east end boys and west end girls the west end girls the west end girlsin a west end town a dead end world the east end boys and west end girls west end town a dead end world east end boys west end girls the west end girlsyouve got a heart of glass or a heart of stone just you wait till i get you home weve got no future weve got no past here today built to last in every city and in every nation from lake geneva to the finland station how far have you beenand a west end town a dead end world the east end boys and west end girls a west end town a dead end world east end boys west end girlsthe west end girls the west end girls the west end girls how far have you beengirls east end boys ",1
16,"therell be sad songs to make you cry","billy ocean",1986," sometimes i wonder by the look in your eyes when im standing beside you theres a fever burning deep inside is there another in your memory do you think of that someone when you hear that special melodyi always stop and think of you especially when the words of a love song touch the very heart of metherell be sad songs to make you cry love songs often do they can touch the heart of someone new saying i love youi often wonder how it could be you loving me two hearts in perfect harmony i count the hours until that day a rhapsody plays a melody for you and meuntil the moment when you give your love to me youre the one i care for the one that i will wait fortherell be sad songs to make you cry love songs often do they can touch the heart of someone new saying i love youtherell be sad songs to make you cry love songs often do they can touch the heart of someone new saying i love youyoure my desire you take me higher my love is like a river running so deepi always stop and think of you especially when the words of a love song touch the very heart of metherell be sad songs to make you cry love songs often do they can touch the heart of someone new saying i love youtherell be sad songs to make you cry love songs often do they can touch the heart of someone new saying i love yousaying i love you i love you ",1
17,"alive and kicking","simple minds",1986," you turn me on you lift me up like the sweetest cup id share with you you lift me up dont you ever stop im here with you now its all or nothing cause you say youll follow through you follow me and i i i follow youwhat you gonna do when things go wrong what you gonna do when it all cracks up what you gonna do when the love burns down what you gonna do when the flames go upwho is gonna come and turn the tide whats it gonna take to make a dream survive whos got the touch to calm the storm inside whos gonna save youalive and kicking stay until your love is alive and kicking stay until your love is until your love is aliveoh you lift me up to the crucial top so i can see oh you lead me on till the feelings come and the lights that shine on but if that dont mean nothing like if someday it should fall through youll take me home where the magics from and ill be with youwhat you gonna do when things go wrong what you gonna do when it all cracks up what you gonna do when the love burns down what you gonna do when the flames go upwho is gonna come and turn the tide whats it gonna take to make a dream survive whos got the touch to calm the storm inside dont say goodbye dont say goodbye in the final seconds whos gonna save youoh alive and kicking stay until your love is love is alive and kicking oh alive and kicking stay until your love is love is alive and kickingalive and kicking stay until your love is alive and kicking stay until your love is alive and kicking ",1
18,"never","heart",1986," hey baby im talking to you stop yourself and listen somethings you can never choose even if you try yeahyoure bangin your head again cause somebody wont let you in one chance one love your chance to let me knowwe cant go on just running away if we stay any longer we will surely never get awayanything you want we can make it happen stand up and turn around never let them shoot us downnever never never never run awayhey baby you know its true why you bother lying when you know that you want it too dont you dare deny menow walk those legs right over here give me what im dying for one chance one love hold me down never let me gowe cant go on just running away if we wait any longer we will surely never get awayanything you want we can make it happen stand up and turn around never let them shoot us downnever never never never run awaynever never never never run awayhey baby im talking to you stop yourself and listen somethings you can never never choose even if you try yeahyoure bangin your head again cause somebody wont let you in one chance one love your chance to let me knowwe cant go on just running away if we stay any longer we will surely never get awaynever never we cant go on never we cant go on nevernever never we cant go on never we cant go on never ",1
19,"kiss","prince and the revolution",1986," you dont have to be beautiful to turn me on i just need your body baby from dusk till dawn you dont need experience to turn me out you just leave it all up to me im gonna show you what its all aboutyou dont have to be rich to be my girl you dont have to be cool to rule my world aint no particular sign im more compatible with i just want your extra time and yourkiss oh oh    meaning  byamandah   editor    fact prince did not intend to record kiss it was originally penned by him for funk band mazarati with more of a blues feel after putting their unique    see all   you got to not talk dirty baby if you want to impress me you cant be to flirty mama i know how to undress me yeah i want to be your fantasy maybe you could be mine you just leave it all up to me we could have a good timedont have to be rich to be my girl dont have to be cool to rule my world aint no particular sign im more compatible with i just want your extra time and yourkiss yes oh oh ohah i think i want to dance uhh ooohh gotta gotta oh little girl wendys parade gotta gotta gottawomen not girls rule my world i said they rule my world act your age mama not your shoe size not your shoe size maybe we could do the twirl you dont have to watch dynasty to have an attitude you just leave it all up to me my love will be your food yeahyou dont have to be rich to be my girl you dont have to be cool to rule my world aint no particular sign im more compatible with i just want your extra time and yourkiss ",1
20,"higher love","steve winwood",1986," think about it there must be higher love down in the heart or hidden in the stars above without it life is a wasted time look inside your heart ill look inside minethings look so bad everywhere in this whole world what is fair we walk blind and we try to see falling behind in what could bebring me a higher love bring me a higher loveoh bring me a higher love wheres that higher love i keep thinking ofworlds are turning and were just hanging on facing our fear and standing out there alone a yearning and its real to me there must be someone whos feeling for methings look so bad everywhere in this whole world what is fair we walk blind and we try to see falling behind in what could bebring me a higher love bring me a higher love oh bring me a higher love wheres that higher love i keep thinking ofbring me a higher love bring me a higher love oh bring be a higher love i could rise above on a higher lovei will wait for it im not too late for it until then ill sing my song to cheer the night along bringi could light the night up with my soul on fire i could make the sun shine from pure desire let me feel that love come over me let me feel how strong it could beoh bring me a higher love bring me a higher love oh bring me a higher love wheres that higher love i keep thinking ofbring bring oh whoa bring a higher love i say bring it i said bring it bring me a higher lovewhoa whoa whoa bring me higher love bring me higher love bring that love bring me higher love oh oh i said bring oh yeah bring me higher love higher higher higher oh yeah higher love bring me higher love ",1
21,"stuck with you","huey lewis and the news",1986,"weve had some fun and yes weve had our ups and downs been down that rocky road but here we are still around we thought about someone else but neither one took the bait you thought about breakin up now we know its much too late we are bound by all the rest like the same phone number all the same friends and the same address yes its true i am happy to be stuck with you yes its true ah im so happy to be stuck with you cause i can see that youre happy to be stuck with me weve had our doubts we never took them seriously and weve had our ins and outs but thats the way its supposed to be we thought about givin up but we could never stay away thought about breakin up but now we know its much too late and its no great mystery if we change our minds eventually its back to you and me yes its true i am happy to be stuck with you yes its true ah im so happy to be stuck with you cause i can see that youre happy to be stuck with me we are bound by all the rest like the same phone number all the same friends and the same address yes its true i am happy to be stuck with you yes its true ah im so happy to be stuck with you cause i can see that youre happy to be stuck with me o im so happy to be stuck with you im happy to be stuck with you happy to be stuck with you",3
22,"holding back the years","simply red",1986," holding back the years thinking of the fear ive had for so long when somebody hears listen to the fear thats gonestrangled by the wishes of pater hoping for the arm of mater get to me sooner or laterholding back the years chance for me to escape from all i know holding back the tears cause nothing here has grownive wasted all my tears wasted all those years nothing had the chance to be goodnothing ever could yeah ill keep holding on ill keep holding on ill keep holding on ill keep holding on so tightive wasted all my tears wasted all those years and nothing had the chance to be good nothing ever couldill keep holding on ill keep holding on ill keep holding on ill keep holding on holding holding holding yeahi say its all i have today its all i have to say ",1
23,"sledgehammer","peter gabriel",1986," you could have a steam train if youd just lay down your tracks you could have an aeroplane flying if you bring your blue sky backall you do is call me ill be anything you needyou could have a big dipper going up and down all around the bends you could have a bumper car bumping this amusement never endsi want to be your sledgehammer why dont you call my name oh let me be your sledgehammer this will be my testimony show me round your fruit cakes cause i will be your honey bee open up your fruit cakes where the fruit is as sweet as can bei want to be your sledgehammer why dont you call my name youd better call the sledgehammer put your mind at rest im going to bethe sledgehammer this can be my testimony im your sledgehammer let there be no doubt about itsledge sledge sledgehammeri kicked the habit i kicked the habit shed my skin shed my skin this is the new stuff this is the new stuff i go dancing in we could go dancing in oh wont you show for me show for me i will show for you show for you show for me show for me i will show for youyea yeah yeah yeah yeah yeah i do mean you only you youve been coming through going to build that power build build up that power hey ive been feeding the rhythm ive been feeding the rhythm going to feel that power build in youcome on come on help me do yeah yeah yeah yeah yeah yeah yeah yeah you ive been feeding the rhythm ive been feeding the rhythm its what were doing doing all day and night come on and help me do come on and help me do ",1
24,"sara","starship",1986," go now dont look back weve drawn the line move on its no good to go back in timeill never find another girl like you for happy endings it takes two were fire and ice the dream wont come truesara sara storms are brewin in your eyes sara sara no time is a good time for goodbyesdanger in the game when the stakes are high branded my heart was branded while my senses stood byill never find another girl like you for happy endings it takes two were fire and ice the dream wont come truesara sara storms are brewin in your eyes sara sara no time is a good time oh sara sara storms are brewin in your eyes sara sara no time is a good time for goodbyescause sara loved me like no one has ever loved me before and sara hurt me no one could ever hurt me more and sara sara nobody loved me anymoreill never find another girl like you no were fire and ice and a dreamsara sara sara no time is a good time ohsara sara storms are brewin in your eyes sara sara no time is a good time for good byes sara sara storms are brewin in your eyes sara sara no time like the first time sara sara ooh sara why did it why did it why did it all fall apart sara sara uh sara sara ",1
25,"human","the human league",1986,"put your hand in a party wave pass aroundbr  make a shroud pulling combs through a backwash framebr  find the copies in a carbon mount pass aroundbr  stroke a pocket with a print of a laughing soundbr  br  get around town get around townbr  where the people look good where the music is loudbr  get around town no need to stand proudbr  add your voice to the sound of the crowdbr  br  the shades from a pencil peer pass aroundbr  a fold in an eyelid brushed with fearbr  the lines on a compact guide pass aroundbr  the hat with alignment worn insidebr  br  get in line now get in line nowbr  stay in time with the rhythm and rhymebr  get around town get around townbr  where the people look good where the music is loudbr  get around town no need to stand proudbr  add your voice to the sound of the crowdbr  br  get in line now get in line nowbr  stay in time with the rhythm and rhymebr  get around town get around townbr  where the people look good where the music is loudbr  get around town no need to stand proudbr  add your voice to the sound of the crowdbr  br  get in line now get in line nowbr  stay in time with the rhythm and rhymebr  get around town get around townbr  where the people look good where the music is loudbr  get around town no need to stand proudbr  add your voice to the sound of the crowd",3
26,"i cant wait","nu shooz",1986,NA,NA
27,"take my breath away","berlin",1986," watching every motion in my foolish lovers game on this endless ocean finally lovers know no shame turning and returning to some secret place inside watching in slow motion as you turn around and saytake my breath away take my breath awaywatching i keep waiting still anticipating love never hesitating to become the fated ones turning and returning to some secret place to hide watching in slow motion as you turn to me and say my lovetake my breath awaythrough the hourglass i saw you in time you slipped away when the mirror crashed i called you and turned to hear you say if only for today i am unafraidtake my breath away take my breath awaywatching every motion in this foolish lovers game haunted by the notion somewhere theres a love in flames turning and returning to some secret place inside watching in slow motion as you turn my way and saytake my breath away my love take my breath away my love take my breath away my love take my breath away ",1
28,"rock me amadeus","falco",1986," ooh rock me amadeus rock me amadeus rock me amadeus rock me all the time to the toper war ein punker he was a punker und er lebte in der grossen stadt and he lived in the big cityes war in wien war vienna it was vienns was vienna wo er alles tat where he did everythinger hatte schulden denn er trank he had debts for he drank doch ihn liebten alle frauen but all the women loved himund jede rief and they shouted come and rock me amadeuser war superstar he was a superstar er war populr he was popularer war so exaltiert he was so exalted genau das war sein flair exactly that was his flairbecause er hatte flair because he had flair er war allen nur zu gross he was too big for aller war ein virtuose he was a virtuoso war ein rockidol was a rock idolund alles ruft noch heute and all still call today und alles rief and everyone shouted come and rock me amadeusamadeus amadeus amadeus amadeus amadeus amadeus amadeus amadeus oh oh oh amadeus come and rock me amadeusamadeus amadeus amadeus amadeus amadeus amadeus amadeus amadeus oh oh oh amadeuses war um 1780 it was around 1780 und es war in wien and it was in vienna no plastic money anymoredie banken gegen ihn the banks against him woher die schulden kamen from which his debt camewar wohl jedermann bekannt it was common knowledge er war ein mann der frauen he was a womans manfrauen liebten seinen punk women loved his punker war superstar he was a superstar er war populr he was popularer war so exaltiert he was so exalted because er hatte flair because he had flairer war ein virtuose he was a virtuoso war ein rockidol was a rock idolund alles rief and everyone shouted come and rock me amadeusamadeus amadeus amadeus amadeus amadeus amadeus amadeus amadeus oh oh oh amadeus come and rock me amadeusamadeus amadeus amadeus amadeus amadeus amadeus amadeus amadeus oh oh oh amadeus come and rock me amadeusbaby baby do it to me rock me baby baby do it to me rock me baby baby do it to me rock me yeah yeah yeah owbaby baby do it to me rock me baby baby do it to me rock me baby baby do it to me rock me come and rock me amadeus yowamadeus amadeus amadeus amadeus amadeus amadeus amadeus amadeus oh oh oh amadeusamadeus amadeus amadeus amadeus amadeus amadeus amadeus amadeus oh oh oh amadeus amadeusdeusdeusdeus ",1
29,"papa dont preach","madonna",1986," ",1
30,"you give love a bad name","bon jovi",1986," shot through the heart and youre to blame darlin you give love a bad namean angels smile is what you sell you promise me heaven then put me through hell chains of love got a hold on me when passions a prison you cant break freeoh youre a loaded gun yeah oh theres nowhere to run no one can save me the damage is doneshot through the heart and youre to blame you give love a bad name bad name i play my part and you play your game you give love a bad name bad name hey you give love a bad namepaint your smile on your lips blood red nails on your fingertips a school boys dream you act so shy your very first kiss was your first kiss goodbyewhoa youre a loaded gun whoa theres nowhere to run no one can save me the damage is doneshot through the heart and youre to blame you give love a bad name bad name i play my part and you play your game you give love a bad name bad name you give love ohoh shot through the heart and youre to blame you give love a bad name i play my part and you play your game you give love a bad name bad nameshot through the heart and youre to blame you give love a bad name bad name i play my part and you play your game you give love a bad name bad nameyou give love you give love bad name you give love oh oh oh oh oh you give love bad nameyou give love you give love bad name you give love you give love ",1
31,"when the going gets tough the tough get going","billy ocean",1986," when the going gets tough the tough get going tough tough when the going gets tough the tough get readyi got something to tell you i got something to say im gonna put this dream in motion never let nothing stand in my way when the going gets touch the tough get goingwell im gonna get myself cross the river thats the price im willing to pay im gonna make you stand and deliver and give me love in the oldfashion waydarlin ill climb any mountain darlin ill do anythingoh can i touch you and do the things that lovers do oh wanna hold you i gotta get it through to you ohwhen the going gets tough the tough get going when the going gets rough the tough get rough hey hey hey oh babyim gonna buy me a oneway ticket nothins gonna hold me back your loves like a slow train coming and i feel it coming down the trackdarlin ill climb any mountain darlin ill do anythingooh can i touch you and do the things that lovers do ooh wanna hold you i gotta get it through to youcos when the going gets tough the tough get going when the going gets rough the tough get roughdarlin ill climb any mountain darlin ill swim any sea darlin ill reach for the heaven darlin with you lovin meoh can i touch you and do the things that lovers do oh wanna hold you i gotta get it through to youwhen the going gets tough going get rough when the going gets tough going get rough when the going gets tough going get rough ",1
32,"when i think of you","janet jackson",1986," ooh baby anytime my world gets crazy all i have to do to calm it is just think of youcause when i think of you baby nothin else seems to matter cause when i think of you baby all i think about is our lovei just get my heart attached to you when you hold me in your arms and squeeze me and you leave me making me bluecause when i think of you baby nothin else seems to matter cause when i think of you baby all i think about is our loveso in love so in love ooh so in love with you so in love baby so in loveooh so in love hee so in lovewith you so in love so in lovewhen i think of youwhen i think of you when i think of you when i think of you bassimso in love i just think of you if youre not around ohwhen i think of you so in love ooh so in love so in love so in love with you so in love baby ooh so in love ooh so in love so in love so in love with you so in lovebreakah hahaha feels so good when i think of you yeah yeahamm ",1
33,"these dreams","heart",1986," spare a little candle save some light for me figures up ahead moving in the trees white skin in linen perfume on my wrist and the full moon that hangs over these dreams in the mistdarkness on the edge shadows where i stand i search for the time on a watch with no hands i want to see you clearly come closer than this but all i remember are the dreams in the mistthese dreams go on when i close my eyes every second of the night i live another life these dreams that sleep when its cold outside every moment im awake the further im awayis it cloak n dagger could it be spring or fall i walk without a cut through a stained glass wall weaker in my eyesight the candle in my grip and words that have no form are falling from my lipsthese dreams go on when i close my eyes every second of the night i live another life these dreams that sleep when its cold outside every moment im awake the further im awaytheres something out there i cant resist i need to hide away from the pain theres something out there i cant resistthe sweetest song is silence that ive ever heard funny how your feet in dreams never touch the earth in a wood full of princes freedom is a kiss but the prince hides his face from dreams in the mistthese dreams go on when i close my eyes every second of the night i live another life these dreams that sleep when its cold outside every moment im awake the further im awaythese dreams go on when i close my eyes every second of the night i live another life these dreams that sleep when its cold outside every moment im awake the further im away ",1
34,"dont forget me when im gone","glass tiger",1986," you take my breath away oh love thinks its here to stay oh theres still so much for me to do and i cant stop loving you oh can this be trueif you could see what i have seen oh the broken hearts and broken dreams oh then i wake up and youre not there pain finds me everywhere oh but you dont caredont forget me when im gone my heart would break i have loved you for so long its all i can takeyou you take my breath away oh love thinks its here to stay oh theres still so much for me to do and i cant stop loving you oh can this be truedont forget me when im gone my heart would break i have loved you for so long its all i can takethen i wake up and youre not there pain finds me everywhere oh but you dont caredont forget me when im gone for heavens sake i have loved you for so long its nothin wrongso dont forget me when im gone my heart would break i have loved you for so long its nothin wrong ",1
35,"live to tell","madonna",1986," i have a tale to tell sometimes it gets so hard to hide it well i was not ready for the fall too blind to see the writing on the walla man can tell a thousand lies ive learned my lesson well hope i live to tell the secret i have learned till then it will burn inside of mei know where beauty lives ive seen it once i know the warm she gives the light that you could never see it shines inside you cant take that from mea man can tell a thousand lies ive learned my lesson well hope i live to tell the secret i have learned till then it will burn inside of methe truth is never far behind you kept it hidden well if i live to tell the secret i knew then will i ever have the chance againif i ran away id never have the strength to go very far how would they hear the beating of my heart will it grow cold the secret that i hide will i grow old how will they hear when will they learn how will they knowa man can tell a thousand lies ive learned my lesson well hope i live to tell the secret i have learned till then it will burn inside of methe truth is never far behind you kept it hidden well if i live to tell the secret i knew then will i ever have the chance againa man can tell a thousand lies ive learned my lesson well hope i live to tell the secret i have learned till then it will burn inside of me ",1
36,"mad about you","belinda carlisle",1986," im mad about you youre mad about me babe couple of fools run wild arent wepushing the day into the night time somewhere between the two we start to seemad about you mad about you lost in your eyes reason aside mad about love mad about you you and isomething bout you right here beside me touches the touched part of me like i cant believepushing the night into the daytime watching the skys first light while the city sleepsmad about you mad about you lost in your eyes reason aside mad about love mad about you you and imad about you mad about you lost in your eyes reason aside mad about love mad about you you and iim mad about you youre mad about me babe couple of fools run wild arent wemad about you mad about you lost in your eyes reason aside mad about love mad about you you and i  ",1
37,"something about you","level 42",1986," ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhhhow how can it be that a love carved out of caring fashioned by fate could suffer so hard from the games played once too often but making mistakes is a part of lifes imperfections born of the years is it so wrong to be human after allohhh drawn into the stream of undefined illusion those diamond dreams they cant disguise the truththat there is somethin about you baby so right i wouldnt be without you baby tonightif ever our love was concealed no one can say that we didnt feel million things and a perfect dream of life gone fragile but free we remain tender together not so in love its not so wrong were only human after allthese changing years they add to your confusion oh and you need to hear the time that told the truthbecause theres somethin about you the way you are so right baby i couldnt live without you i couldnt live without you baby here tonightohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhhand now theres somethin about you yea ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh and i couldnt live without you tonight ohhh ohhh ohhh ohhh ohhh ohhh ohhh ohhh ",1
38,"venus","bananarama",1986," goddess on the mountain top burning like a silver flame the summit of beauty and love and venus was her nameshes got it yeah baby shes got it im your venus im your fire at your desire well im your venus im your fire at your desireher weapons were her crystal eyes making every man mad black as the dark night she was got what noone else had washes got it yeah baby shes got it im your venus im your fire at your desire well im your venus im your fire at your desiregoddess on the mountain top burning like a silver flame the summit of beauty and love and venus was her nameshes got it yeah baby shes got it im your venus im your fire at your desire well im your venus im your fire at your desire ",1
39,"dancing on the ceiling","lionel richie",1986," what is happening here somethings going on thats not quite clear somebody turn on the lights were gonna have a party its starting tonightoh what a feeling when were dancing on the ceiling oh what a feeling when were dancing on the ceilingthe room is hot and thats good some of my friends came by from the neighborhood the people startin a climb the walls ooh it looks like everybody is having a balloh what a feeling when were dancing on the ceiling oh what a feeling when were dancing on the ceilingoh what a feeling when were dancing on the ceiling oh what a feeling when were dancing on the ceilingcome oneverybody start to lose control when the music is right if you see somebody hangin around dont get uptight the only thing we want to do tonight is go round and round and turn upside down come on lets get downso come on lets get loose dont hold back cause aint no use hard to keep your feet on the ground cause when we like to party we only want to get downoh what a feeling when were dancing on the ceiling oh what a feeling when were dancing on the ceilingoh what a feeling when were dancing on the ceiling oh what a feeling when were dancing on the ceilingsay what cant stop now just getting started everybody clap your hands come on everybody lets danceoh oh oh ohoh what a feeling when were dancing on the ceiling oh what a feeling when were dancing on the ceilingoh what a feeling when were dancing on the ceiling baby baby we gonna dance all night ",1
